N,P,K,temperature,humidity,ph,rainfall,label
92.75,76.93,36.7,21.72,81.09,6.69,87.65,mungbean
122.74,82.58,80.74,20.43,59.06,7.25,103.6,mungbean
52.3,30.77,37.6,21.03,57.83,7.2,76.92,mungbean
85.28,26.16,47.69,29.97,74.75,6.67,73.05,mungbean
119.83,73.12,30.49,26.8,58.35,6.78,51.39,mungbean
77.08,43.81,46.68,20.18,50.04,6.86,35.2,mungbean
57.84,70.27,39.22,23.24,52.09,7.25,38.22,mungbean
103.61,80.12,34.12,24.23,79.62,6.93,63.45,mungbean
44.39,50.98,45.7,27.13,54.76,6.61,88.34,mungbean
121.08,44.66,46.98,25.79,86.24,6.29,117.42,mungbean
111.19,46.06,66.59,23.29,43.54,7.13,64.15,mungbean
92.58,54.76,83.09,27.57,41.28,6.89,71.63,mungbean
86.22,78.77,49.04,24.74,84.52,6.66,74.21,mungbean
91.18,77.73,66.93,27.4,60.08,6.06,91.19,mungbean
95.38,73.85,73.89,21.18,51.04,6.12,103.57,mungbean
50.17,26.18,72.73,25.64,42.75,7.02,94.0,cowpea
88.28,23.83,68.37,24.18,69.2,7.5,103.52,cowpea
127.19,30.19,43.4,25.18,40.3,7.48,54.72,cowpea
66.23,41.91,37.85,28.59,67.78,6.77,67.82,cowpea
45.11,41.31,80.67,28.02,82.83,6.39,48.18,cowpea
45.21,57.58,46.17,24.64,64.45,6.88,62.92,cowpea
120.14,34.02,84.36,25.56,42.56,6.47,77.98,cowpea
80.89,59.55,42.65,22.74,79.8,6.44,93.95,cowpea
120.25,61.45,51.82,29.35,62.24,7.32,35.19,cowpea
83.37,64.75,23.43,28.63,43.6,6.89,46.21,cowpea
132.24,59.27,76.05,24.98,73.69,7.01,56.54,cowpea
61.1,78.68,30.2,29.18,50.35,6.15,38.57,cowpea
118.43,86.56,49.03,26.59,52.88,7.36,91.73,cowpea
55.48,23.97,68.7,20.42,81.81,6.44,50.94,cowpea
98.21,42.31,59.24,21.54,85.6,6.49,105.72,cowpea
55.19,75.96,88.61,23.92,41.65,6.57,87.67,cowpea
62.34,58.2,26.55,24.64,76.41,6.64,91.1,cowpea
51.44,77.99,28.55,29.23,89.81,7.41,77.37,cowpea
69.08,44.36,72.53,24.97,86.49,6.14,73.63,cowpea
126.4,61.84,57.85,20.88,46.99,6.41,110.38,cowpea
124.54,35.9,84.72,20.32,69.94,7.45,60.99,cowpea
134.44,65.96,23.5,23.33,62.48,6.37,96.81,cowpea
57.89,75.14,40.88,20.69,67.96,6.14,79.64,cowpea
118.8,61.69,52.3,20.34,65.67,6.15,88.21,cowpea
53.2,60.46,44.7,23.75,73.16,6.25,45.27,cowpea
134.15,43.21,78.96,28.73,64.01,6.22,38.46,cowpea
127.91,28.19,54.73,25.36,45.88,6.7,44.76,cowpea
93.55,55.47,45.68,21.98,60.19,6.31,41.44,cowpea
63.99,81.01,55.13,28.91,40.76,7.41,73.96,cowpea
119.1,59.93,68.23,22.29,77.5,6.23,53.78,cowpea
43.09,47.53,56.27,22.92,84.53,6.13,82.07,horsegram
63.39,61.67,74.88,27.11,43.11,6.37,83.93,horsegram
138.3,22.89,63.28,26.92,80.73,6.51,102.95,horsegram
86.18,84.46,20.75,29.4,60.6,6.61,37.92,horsegram
64.48,71.36,67.52,21.51,57.22,6.21,47.84,horsegram
61.96,43.17,88.32,29.97,79.58,6.72,74.76,horsegram
117.93,83.57,72.6,26.36,49.95,6.94,106.12,horsegram
118.66,26.47,70.22,23.49,48.11,7.45,90.54,horsegram
114.56,29.45,77.99,29.37,85.24,7.12,104.92,horsegram
120.22,61.33,50.47,28.25,79.22,7.31,56.91,horsegram
136.09,57.22,86.22,21.16,88.42,7.18,52.68,horsegram
123.84,36.25,33.86,24.58,51.83,6.74,111.73,horsegram
108.53,69.73,47.44,27.84,79.68,7.02,114.75,horsegram
122.58,48.44,26.1,26.52,81.81,6.51,83.54,horsegram
123.63,75.51,20.31,24.89,40.82,6.17,103.12,horsegram
81.87,62.33,52.02,23.35,50.68,6.53,106.01,horsegram
101.93,40.45,26.16,22.71,75.06,6.66,89.49,horsegram
120.71,28.45,67.81,20.42,81.15,6.28,54.43,horsegram
135.77,45.37,35.69,28.9,70.51,7.34,65.49,horsegram
89.97,86.9,55.47,29.89,49.47,7.25,44.6,horsegram
92.72,20.02,32.27,29.45,62.73,7.21,52.57,horsegram
75.23,27.06,58.69,28.62,65.69,6.57,113.58,horsegram
129.38,66.64,25.31,26.24,62.2,7.44,62.56,horsegram
106.12,64.23,46.31,25.22,73.83,7.36,74.83,horsegram
76.37,88.33,23.99,28.35,74.18,6.84,70.3,horsegram
115.11,82.38,71.02,27.5,41.76,6.49,42.33,horsegram
135.3,82.4,30.12,25.88,68.84,6.07,65.3,horsegram
114.74,64.9,39.66,27.62,54.56,6.82,67.86,horsegram
137.82,65.42,76.34,26.76,59.02,7.44,93.87,horsegram
109.09,39.42,31.33,25.75,81.29,7.19,61.25,horsegram
53.99,56.12,81.42,21.62,76.92,6.26,58.08,fieldpea
45.35,40.83,46.81,29.67,88.11,6.28,57.85,fieldpea
134.37,33.81,42.46,24.38,45.42,6.39,65.46,fieldpea
78.55,87.45,38.68,22.04,85.44,6.68,105.34,fieldpea
103.71,74.51,42.03,21.52,77.85,6.71,80.29,fieldpea
107.06,72.68,39.28,23.63,85.87,6.79,55.95,fieldpea
103.02,38.18,74.0,20.41,81.33,6.85,61.83,fieldpea
133.99,38.59,37.04,20.7,67.43,7.13,91.03,fieldpea
81.27,76.54,27.79,23.07,72.24,7.45,87.05,fieldpea
109.2,74.22,47.61,29.4,77.12,6.51,65.33,fieldpea
120.57,44.48,33.0,28.72,66.59,6.78,90.25,fieldpea
130.15,29.35,43.71,20.66,60.66,6.75,106.67,fieldpea
106.78,60.45,48.26,25.74,53.69,7.27,100.96,fieldpea
123.84,30.58,67.01,27.54,65.03,7.35,110.89,fieldpea
114.3,77.47,65.42,28.79,46.56,7.06,93.34,fieldpea
101.24,39.26,24.71,26.03,81.21,6.41,49.18,fieldpea
62.39,26.57,67.32,29.75,80.11,6.54,92.95,fieldpea
47.22,78.7,42.76,20.03,71.46,6.21,54.76,fieldpea
45.91,51.2,58.84,28.07,41.98,7.24,39.95,fieldpea
62.45,64.06,43.81,23.31,68.42,6.33,101.41,fieldpea
60.9,78.76,76.61,25.37,41.52,7.17,32.55,fieldpea
90.47,49.67,24.41,26.3,76.23,6.88,66.01,fieldpea
91.21,61.21,35.84,28.68,89.78,7.21,116.52,fieldpea
72.94,89.04,25.0,24.78,46.69,6.68,91.44,fieldpea
110.84,51.83,43.92,21.9,60.14,6.42,47.48,fieldpea
113.6,56.13,50.7,21.98,75.19,6.3,53.9,fieldpea
96.03,69.09,88.11,27.48,87.42,7.38,95.03,fieldpea
111.95,24.39,34.39,20.13,83.18,7.08,86.72,fieldpea
66.38,44.88,31.46,26.32,89.57,6.46,33.98,fieldpea
57.52,44.87,82.93,28.04,62.75,6.15,39.6,fieldpea
55.39,74.42,52.99,29.91,85.59,7.19,72.86,teparybean
122.19,28.98,27.62,25.63,65.4,6.31,52.67,teparybean
42.12,83.62,69.72,29.45,89.03,6.66,95.92,teparybean
78.42,76.83,78.9,21.34,40.64,6.32,82.68,teparybean
77.89,20.64,78.12,27.86,63.19,6.06,110.01,teparybean
93.42,24.97,42.64,26.25,84.27,6.73,87.55,teparybean
60.57,37.04,83.41,23.83,45.2,6.89,41.36,teparybean
59.99,51.95,60.99,26.36,75.35,6.66,36.08,teparybean
112.45,23.76,52.95,24.0,73.64,7.07,51.58,teparybean
104.95,68.44,53.02,21.42,85.45,6.9,35.65,teparybean
63.86,89.08,36.01,23.92,79.4,7.24,87.05,teparybean
114.16,22.68,26.57,29.76,80.14,6.06,34.38,teparybean
64.05,85.15,35.37,26.72,86.52,6.96,112.74,teparybean
66.3,30.74,21.28,27.57,45.19,7.46,93.9,teparybean
58.69,76.49,31.4,25.12,45.29,7.18,110.07,teparybean
131.64,20.16,79.6,25.56,81.07,6.75,85.79,teparybean
99.46,75.97,25.43,20.54,67.27,6.44,65.73,teparybean
40.76,72.15,21.69,28.3,80.58,6.69,40.99,teparybean
105.01,34.5,50.03,21.1,88.82,6.82,61.73,teparybean
49.4,71.11,79.48,28.48,45.07,6.55,57.25,teparybean
116.24,30.35,62.45,29.79,78.44,6.01,36.75,teparybean
51.37,68.47,61.91,25.2,62.78,6.61,84.99,teparybean
104.86,84.15,71.29,27.97,85.64,7.26,94.5,teparybean
43.06,67.66,79.5,24.31,83.91,6.27,114.85,teparybean
84.17,69.45,37.69,23.01,57.42,6.49,38.52,teparybean
84.29,88.66,65.78,29.32,78.12,7.26,119.48,teparybean
115.27,39.19,37.48,24.12,41.05,6.35,109.77,teparybean
132.09,43.01,73.93,27.75,84.49,7.19,77.88,teparybean
50.49,77.78,41.96,26.27,58.36,6.81,116.91,teparybean
56.11,57.16,65.5,25.38,86.9,6.61,112.24,teparybean
108.98,87.72,26.27,18.19,54.37,7.31,41.5,lablab
66.02,70.11,89.28,17.64,61.9,6.87,115.97,lablab
114.6,72.72,37.39,18.86,41.38,6.88,63.01,lablab
65.95,87.5,65.03,23.87,72.81,6.7,116.44,lablab
70.39,24.48,24.68,15.22,58.08,5.78,52.41,lablab
89.37,87.87,68.13,19.1,78.47,5.86,51.01,lablab
70.32,48.63,68.27,21.67,76.42,5.69,142.55,lablab
74.23,78.26,22.15,27.43,51.31,7.21,128.32,lablab
107.07,39.44,20.69,17.85,85.24,5.82,112.52,lablab
98.7,66.29,32.64,17.15,44.86,7.47,82.13,lablab
105.22,59.87,35.63,15.97,40.74,7.21,54.31,lablab
136.31,45.45,70.58,17.08,79.4,6.0,80.29,lablab
92.3,27.8,37.38,26.94,54.26,6.26,124.13,lablab
62.4,33.58,35.33,20.76,58.27,6.78,91.9,lablab
126.97,23.54,66.45,27.55,51.74,5.56,88.22,lablab
51.58,52.2,69.81,16.41,45.89,6.46,59.12,lablab
63.07,50.82,28.28,16.02,58.06,6.44,143.02,lablab
95.48,25.01,35.57,26.16,68.14,7.24,145.87,lablab
125.79,27.7,86.06,22.87,51.99,5.84,135.11,lablab
61.24,25.82,38.57,28.86,63.05,6.96,48.19,lablab
85.3,42.25,34.37,24.94,58.06,5.74,148.26,lablab
88.16,32.6,20.76,24.79,65.73,5.55,91.73,lablab
114.05,57.6,36.39,22.48,70.25,6.8,55.95,lablab
120.36,86.19,71.83,27.86,58.39,7.31,59.99,lablab
62.69,61.86,83.11,16.23,50.85,5.57,88.29,lablab
54.05,33.41,72.43,23.75,86.97,6.3,114.7,lablab
41.26,86.39,36.32,22.16,65.58,7.4,94.13,lablab
139.19,63.49,35.15,27.51,50.1,7.5,90.22,lablab
62.63,87.28,42.52,21.1,57.16,6.84,42.53,lablab
77.39,31.35,77.96,15.0,70.38,6.02,89.96,lablab
96.19,69.82,29.64,22.4,46.03,7.44,43.42,soybean
53.71,56.55,60.7,28.87,42.85,6.35,45.08,soybean
98.56,51.67,48.63,28.88,73.09,7.29,116.12,soybean
66.89,85.94,48.54,20.52,85.74,6.16,31.58,soybean
68.96,40.23,87.68,28.7,61.0,6.79,106.39,soybean
120.7,65.74,55.9,21.17,52.19,6.99,82.77,soybean
120.11,82.91,87.37,21.93,43.8,7.35,81.33,soybean
58.15,68.45,37.9,22.37,58.31,6.79,90.97,soybean
47.34,71.89,63.7,24.72,73.61,7.2,30.86,soybean
87.53,67.46,69.64,26.48,49.01,7.44,100.71,soybean
63.29,50.14,87.05,22.07,60.46,7.44,111.01,soybean
63.25,71.47,45.18,26.63,78.34,6.19,50.03,soybean
61.49,38.62,22.5,21.36,60.31,6.63,37.0,soybean
98.24,85.97,60.39,23.56,75.22,6.66,45.79,soybean
88.17,21.23,67.32,21.61,58.49,7.44,99.01,soybean
123.55,64.95,64.42,27.05,88.32,6.29,98.96,soybean
70.08,37.9,77.51,26.01,82.48,7.31,82.99,soybean
59.83,21.05,57.44,27.26,53.62,6.11,30.43,soybean
57.32,68.71,20.28,22.3,53.26,7.07,118.85,soybean
41.93,28.0,85.42,29.7,47.43,6.5,77.01,soybean
72.02,49.22,53.52,22.59,42.75,6.13,44.62,soybean
49.14,63.68,68.76,22.63,79.59,7.09,60.75,soybean
89.18,33.19,85.03,25.6,42.56,6.23,92.34,soybean
78.52,70.19,36.06,27.97,80.1,6.14,82.76,soybean
59.13,69.54,76.28,27.91,51.56,6.14,89.71,soybean
96.5,29.67,33.49,25.82,45.39,6.95,51.68,soybean
65.85,49.64,57.32,27.24,41.55,7.09,49.89,soybean
69.08,64.79,68.38,26.15,85.09,6.31,58.0,soybean
106.25,38.26,31.01,22.26,78.57,7.24,94.47,soybean
135.87,75.61,41.68,23.15,76.06,6.08,84.83,soybean
48.91,23.44,55.96,20.12,86.58,7.32,71.56,groundnut
59.77,28.37,55.48,25.3,58.14,7.07,77.63,groundnut
117.54,27.44,24.9,23.42,64.18,6.38,90.17,groundnut
62.19,42.28,53.38,27.97,78.52,6.56,70.22,groundnut
132.76,85.37,63.31,19.47,62.79,6.96,55.07,groundnut
43.74,88.68,83.68,19.81,63.29,6.93,57.0,groundnut
46.85,72.55,73.95,24.12,44.29,6.59,38.46,groundnut
136.35,23.59,40.16,28.75,46.75,6.16,36.36,groundnut
56.4,57.23,78.32,20.37,48.68,7.15,68.32,groundnut
73.8,28.63,37.0,31.6,45.85,6.39,96.66,groundnut
129.17,83.3,53.09,31.39,70.2,6.43,71.87,groundnut
111.6,71.38,29.07,20.71,87.91,6.16,103.21,groundnut
73.89,37.35,37.86,24.57,89.53,6.22,106.91,groundnut
72.12,32.1,72.13,22.78,49.38,6.63,103.95,groundnut
126.31,60.24,20.73,28.69,70.33,7.35,115.68,groundnut
72.71,79.39,77.32,21.72,58.29,6.56,61.76,groundnut
77.82,27.72,35.9,30.73,60.53,6.95,109.86,groundnut
115.56,37.11,84.37,29.26,89.53,7.09,97.94,groundnut
121.3,37.73,65.92,23.33,81.99,6.2,78.52,groundnut
73.64,77.44,44.17,29.81,82.39,7.32,42.52,groundnut
133.83,72.1,67.39,27.13,42.4,7.31,79.3,groundnut
85.57,43.75,74.8,28.95,83.49,6.32,60.64,groundnut
64.93,27.03,42.9,18.36,79.83,6.34,36.36,groundnut
46.77,71.88,33.89,24.47,60.09,7.2,115.87,groundnut
70.99,64.26,82.63,24.59,84.98,7.1,58.04,groundnut
127.39,60.13,27.41,26.22,81.46,6.78,73.56,groundnut
81.64,81.63,66.59,20.91,58.12,6.54,116.28,groundnut
109.59,28.74,84.0,18.49,69.54,6.65,94.57,groundnut
82.93,26.46,56.66,29.49,79.44,6.53,50.01,groundnut
114.48,76.12,35.33,30.36,89.62,6.65,64.25,groundnut
110.99,85.08,34.12,22.22,56.45,7.1,46.81,sunflower
94.69,55.02,66.79,20.01,87.83,7.5,80.5,sunflower
119.52,32.83,83.71,25.72,77.98,7.3,62.55,sunflower
132.4,34.52,21.64,25.03,84.93,7.35,115.95,sunflower
91.08,85.28,59.2,20.01,71.55,7.21,68.15,sunflower
100.21,38.14,39.32,23.88,65.66,6.7,38.31,sunflower
40.57,43.81,70.18,28.48,51.85,6.38,76.5,sunflower
57.55,62.2,83.29,20.83,69.28,7.08,97.43,sunflower
111.21,69.74,39.08,29.74,86.25,6.08,114.97,sunflower
84.26,26.04,24.87,29.16,73.88,6.21,71.4,sunflower
103.87,89.83,43.52,28.73,52.26,6.3,44.51,sunflower
81.01,63.27,41.22,20.27,50.93,6.13,47.38,sunflower
71.58,55.32,32.85,24.72,61.99,7.46,73.76,sunflower
134.48,53.0,33.86,26.29,47.23,6.25,36.6,sunflower
110.13,87.69,48.24,22.96,61.26,6.53,92.16,sunflower
79.19,30.66,80.5,26.02,40.32,7.27,95.56,sunflower
75.45,64.1,84.42,23.62,61.63,6.45,79.88,sunflower
106.27,71.45,86.45,20.03,58.29,7.28,101.19,sunflower
99.0,67.41,43.8,31.23,67.47,6.6,46.42,sunflower
51.54,82.83,76.03,18.37,56.16,6.72,74.61,sunflower
76.34,82.66,44.49,25.45,86.47,6.96,72.92,sunflower
73.26,47.1,62.64,29.0,53.03,6.56,64.89,sunflower
76.29,83.91,57.73,21.86,56.62,7.23,44.42,sunflower
109.0,21.52,33.52,18.83,80.28,6.22,50.52,sunflower
45.76,38.47,71.34,28.08,85.52,7.42,79.58,sunflower
132.19,26.27,84.76,24.08,49.65,7.12,107.27,sunflower
78.58,26.52,81.1,28.55,69.85,7.47,33.43,sunflower
45.59,28.7,21.53,27.92,71.51,6.17,44.58,sunflower
58.09,62.65,67.07,31.57,58.03,7.47,69.1,sunflower
79.09,37.73,36.29,31.64,89.74,7.06,45.76,sunflower
57.99,30.66,44.57,28.32,42.95,6.8,91.26,sesame
43.36,50.77,75.36,26.06,62.58,7.32,84.09,sesame
73.7,47.72,86.03,30.03,85.74,6.84,42.82,sesame
57.5,46.83,68.35,18.06,80.1,7.18,76.34,sesame
40.56,75.87,48.99,27.37,68.49,7.09,66.79,sesame
135.99,86.89,85.03,26.61,55.82,6.56,54.21,sesame
130.38,75.45,75.17,29.5,89.54,7.03,58.64,sesame
115.76,38.36,62.76,20.22,82.88,6.73,54.76,sesame
132.29,25.81,85.11,28.6,47.45,7.14,81.6,sesame
130.72,61.06,49.91,31.07,44.36,7.17,39.26,sesame
67.66,27.96,80.99,24.19,76.32,6.38,95.73,sesame
104.87,26.83,54.57,28.11,50.73,6.98,55.01,sesame
77.05,84.4,86.02,31.97,61.34,6.86,102.76,sesame
115.85,51.94,80.45,23.62,87.5,6.71,40.67,sesame
114.91,30.14,67.57,18.75,89.41,6.81,96.63,sesame
53.12,64.58,46.36,21.49,80.75,6.05,73.01,sesame
48.69,79.6,82.53,18.48,63.23,6.7,94.68,sesame
112.91,44.03,85.29,20.59,46.83,7.22,40.81,sesame
58.59,55.01,43.54,20.29,86.5,6.71,100.73,sesame
65.02,83.88,35.48,30.69,70.64,7.46,99.4,sesame
103.08,57.31,79.84,24.21,44.92,7.37,102.5,sesame
108.2,72.13,36.24,24.49,81.15,7.44,113.09,sesame
56.05,67.87,58.79,23.67,48.39,6.21,72.32,sesame
89.32,38.75,45.74,25.76,78.09,6.88,44.59,sesame
128.61,45.74,87.18,31.74,47.02,6.87,117.01,sesame
78.5,58.32,41.97,18.4,50.23,6.19,55.58,sesame
102.95,59.41,86.38,27.6,58.12,7.42,87.06,sesame
94.32,80.38,66.89,23.04,70.24,6.45,117.23,sesame
64.42,88.1,24.51,18.14,67.66,6.31,75.67,sesame
51.82,78.58,66.83,27.58,86.33,7.49,91.04,sesame
111.32,20.12,23.45,23.97,88.45,6.47,81.16,mustard
40.88,49.1,83.18,26.25,81.22,6.02,48.25,mustard
57.92,78.26,27.12,31.05,53.37,7.32,76.4,mustard
72.35,87.65,48.35,27.76,43.36,7.25,118.31,mustard
51.05,72.24,38.93,20.07,58.21,6.99,115.82,mustard
139.39,89.55,63.63,27.15,48.06,7.09,79.61,mustard
75.9,83.01,37.85,19.98,47.91,6.22,82.97,mustard
120.09,31.2,55.2,26.04,68.02,6.62,78.92,mustard
41.51,24.07,49.59,21.31,77.84,6.36,104.16,mustard
64.15,26.48,53.42,23.43,56.78,7.15,50.01,mustard
107.0,78.43,51.68,25.04,86.18,6.91,46.28,mustard
46.95,25.75,43.21,19.24,72.44,6.64,57.77,mustard
91.22,85.56,37.11,20.17,55.27,6.49,111.89,mustard
110.62,50.02,31.62,18.64,46.12,7.27,88.32,mustard
55.66,63.76,24.09,25.1,56.77,6.15,96.82,mustard
111.68,55.74,31.77,27.37,61.67,6.99,38.23,mustard
130.26,20.25,35.59,23.58,49.92,6.13,91.87,mustard
139.39,43.45,38.64,27.39,51.13,6.6,91.96,mustard
83.07,30.9,24.93,25.6,89.53,7.38,38.99,mustard
90.23,54.19,33.58,27.38,64.78,7.21,56.27,mustard
133.39,77.02,53.15,19.98,64.18,6.19,91.71,mustard
109.75,60.47,88.34,18.63,75.76,7.2,40.16,mustard
72.2,23.76,60.81,28.12,57.4,7.04,63.0,mustard
111.22,39.38,88.47,24.13,40.18,6.14,95.35,mustard
126.47,64.57,30.88,30.21,75.84,6.17,64.25,mustard
107.15,20.25,22.96,22.95,83.73,7.49,58.65,mustard
130.89,75.02,80.56,26.24,88.47,6.97,115.31,mustard
96.59,33.76,56.31,24.76,56.87,6.56,75.94,mustard
98.8,35.58,39.42,25.04,65.19,6.63,89.77,mustard
58.54,57.23,39.31,28.78,75.18,7.17,76.57,mustard
64.9,84.79,55.76,23.25,54.52,6.6,93.78,rapeseed
121.86,53.78,71.18,20.98,62.6,6.54,57.58,rapeseed
75.95,72.83,71.34,20.9,51.69,7.18,88.91,rapeseed
107.62,64.47,68.54,21.82,43.04,6.54,32.91,rapeseed
136.2,56.73,66.91,31.53,80.22,6.34,60.32,rapeseed
50.86,75.7,71.6,24.83,58.46,6.4,73.85,rapeseed
111.21,82.68,79.42,30.15,61.96,6.63,58.26,rapeseed
137.42,32.84,31.05,21.93,86.1,7.28,59.83,rapeseed
125.17,82.35,49.91,20.69,78.64,6.56,40.74,rapeseed
130.28,50.77,47.82,26.33,52.76,6.03,65.11,rapeseed
77.93,20.78,46.02,28.66,56.65,7.02,86.21,rapeseed
58.84,21.43,67.2,26.55,54.69,6.3,106.98,rapeseed
130.93,36.33,61.02,26.05,56.1,6.05,59.28,rapeseed
104.44,62.14,55.7,19.71,50.64,6.47,67.48,rapeseed
76.32,83.16,28.12,31.81,52.02,7.28,51.92,rapeseed
98.72,46.4,22.66,29.15,80.52,6.4,99.86,rapeseed
87.91,89.09,23.81,23.32,51.39,6.94,100.01,rapeseed
124.22,58.38,47.11,29.2,45.23,6.39,97.74,rapeseed
84.04,89.51,26.37,24.47,50.63,6.0,38.42,rapeseed
49.1,45.83,50.28,25.11,54.46,7.05,76.45,rapeseed
138.18,31.85,55.74,24.91,58.59,7.29,48.86,rapeseed
127.76,45.04,43.48,26.61,68.17,6.43,37.6,rapeseed
135.52,45.86,28.01,27.19,66.6,6.49,59.56,rapeseed
124.5,43.7,49.22,31.4,58.04,6.6,44.58,rapeseed
106.25,66.54,51.24,23.68,51.64,7.18,71.15,rapeseed
123.19,46.25,71.35,18.4,50.99,7.44,91.41,rapeseed
107.57,54.79,53.06,20.77,48.65,6.97,92.45,rapeseed
65.87,65.12,29.53,26.58,48.58,6.76,58.26,rapeseed
95.06,29.38,53.84,26.63,46.74,6.46,91.08,rapeseed
94.62,63.17,74.59,26.0,51.11,6.66,104.71,rapeseed
96.67,72.72,45.48,24.28,88.49,7.23,88.75,linseed
50.65,62.83,22.32,31.07,88.6,7.09,54.08,linseed
124.58,32.4,77.95,25.29,40.79,7.34,69.6,linseed
123.02,68.19,57.29,30.07,50.15,7.35,60.49,linseed
42.6,43.56,24.63,19.01,71.21,6.18,44.37,linseed
69.26,39.51,84.41,30.68,83.5,7.48,69.62,linseed
119.58,39.67,84.85,29.35,76.61,6.34,38.23,linseed
132.51,58.65,62.86,30.07,47.18,7.05,71.76,linseed
118.61,51.92,33.77,31.39,54.06,7.12,104.81,linseed
64.78,68.65,47.73,21.14,50.86,7.43,63.14,linseed
90.98,55.09,21.86,28.55,77.26,7.31,62.12,linseed
60.97,44.32,71.25,27.21,60.3,6.79,43.87,linseed
131.85,53.03,55.48,29.02,49.89,7.08,61.8,linseed
121.24,26.6,39.32,26.9,64.12,6.57,82.08,linseed
61.77,50.62,20.13,29.18,52.7,7.25,79.69,linseed
100.15,63.82,28.78,28.88,54.6,7.29,100.77,linseed
107.82,77.06,50.57,27.43,87.64,6.28,39.07,linseed
81.19,55.67,30.44,21.1,83.33,6.58,43.4,linseed
58.3,60.42,33.3,24.65,66.89,6.66,75.33,linseed
123.68,21.17,85.1,20.79,41.92,7.15,81.3,linseed
93.79,35.23,74.68,22.29,76.35,6.34,81.56,linseed
104.82,46.02,53.6,18.91,72.17,7.04,43.8,linseed
95.07,71.31,27.08,29.74,83.52,6.08,52.36,linseed
48.41,37.69,26.04,24.85,52.52,6.45,71.54,linseed
77.15,75.19,70.59,19.6,51.17,6.01,59.64,linseed
50.81,68.8,74.62,31.94,50.45,6.06,98.12,linseed
81.18,85.18,47.47,22.37,43.63,7.42,76.09,linseed
84.07,50.6,73.8,29.63,63.8,6.27,66.57,linseed
129.13,48.54,66.26,25.84,63.07,6.86,52.06,linseed
95.74,80.53,25.59,23.17,84.03,7.47,31.2,linseed
102.7,64.24,79.02,24.58,46.55,6.45,94.14,castor
112.83,34.32,64.98,27.19,72.89,6.03,69.75,castor
72.5,61.8,43.57,19.79,73.52,6.43,101.16,castor
70.57,58.21,76.57,19.62,76.56,6.1,114.26,castor
42.52,70.68,45.81,20.52,59.75,6.75,67.34,castor
52.24,56.59,41.01,31.54,59.15,6.65,50.52,castor
136.88,42.52,65.24,29.66,59.66,7.13,55.09,castor
50.95,22.95,51.43,30.24,50.15,6.66,98.65,castor
67.62,30.69,56.35,23.96,86.92,7.35,51.42,castor
96.09,49.14,22.37,24.22,85.78,6.45,82.75,castor
111.03,24.41,84.69,19.53,55.08,7.07,31.74,castor
77.55,28.87,53.14,18.22,47.56,6.33,37.33,castor
49.05,33.61,56.24,19.92,81.06,6.63,52.67,castor
64.1,78.77,23.28,28.39,44.88,7.42,66.74,castor
99.76,80.43,27.03,18.9,74.68,6.88,94.89,castor
67.78,54.78,33.07,24.12,54.08,6.88,56.92,castor
67.48,64.97,25.99,29.22,64.79,6.34,40.34,castor
90.88,55.27,70.37,23.23,60.61,7.34,54.64,castor
138.11,82.48,89.32,31.21,52.86,7.22,85.07,castor
60.4,89.83,65.34,29.34,67.9,6.12,107.7,castor
57.55,38.14,63.13,20.72,63.13,7.07,38.64,castor
106.07,27.31,53.29,27.09,74.37,6.06,47.2,castor
136.02,47.37,49.74,23.24,74.81,7.11,88.52,castor
80.23,59.87,56.08,20.63,87.47,7.45,99.97,castor
139.26,52.59,78.74,21.37,77.14,7.07,114.47,castor
123.34,81.55,38.74,29.02,63.77,6.47,63.16,castor
119.89,78.99,79.13,27.37,48.51,6.23,81.12,castor
61.2,43.56,27.17,20.17,75.85,6.34,106.31,castor
72.91,79.42,41.18,21.74,59.74,6.02,69.2,castor
77.99,20.88,80.31,23.25,40.02,7.44,50.56,castor
65.3,21.7,26.97,27.94,69.1,6.76,52.16,safflower
68.67,87.91,46.06,31.85,84.33,6.19,106.33,safflower
42.1,69.77,76.67,27.74,67.49,7.22,43.89,safflower
93.98,38.61,47.94,20.68,75.42,6.86,100.13,safflower
102.82,61.94,84.53,29.37,68.34,6.49,113.51,safflower
77.11,27.15,43.33,27.89,86.57,6.97,89.63,safflower
133.73,74.45,51.18,24.47,77.98,6.48,39.88,safflower
101.97,76.63,37.38,27.57,84.63,6.19,42.22,safflower
89.3,43.4,86.46,31.95,62.28,7.19,86.85,safflower
57.34,88.03,32.21,19.06,62.63,6.03,73.27,safflower
81.21,86.8,48.95,29.9,78.99,6.88,51.4,safflower
70.48,54.4,47.66,27.04,65.27,6.48,84.61,safflower
139.65,34.18,43.5,18.17,44.69,6.08,68.06,safflower
123.65,68.84,87.63,29.72,69.29,6.87,31.13,safflower
78.35,38.32,63.45,18.92,67.11,6.56,74.28,safflower
80.44,27.15,71.2,29.2,69.91,6.17,83.92,safflower
127.1,89.06,73.1,18.64,83.92,7.0,54.89,safflower
132.01,77.83,82.66,21.47,68.85,6.57,56.64,safflower
116.12,63.16,43.23,25.6,86.42,6.85,112.22,safflower
96.6,89.45,22.04,24.44,67.61,7.09,117.19,safflower
102.33,53.46,64.4,25.47,75.25,7.42,31.25,safflower
72.04,81.35,24.18,29.06,41.54,6.97,102.03,safflower
63.81,46.69,35.85,27.87,66.44,6.91,59.29,safflower
